,ISCO-08 Code,ISCO-08 Title EN,part,2010 SOC Code,2010 SOC Title,Unnamed: 0,O*NET-SOC Code,Task ID,Task,Task Type,Title,human_exposure_agg,gpt4_exposure,gpt4_exposure_alt_rubric,gpt_3_relevant,gpt4_automation,alpha,beta,gamma,automation,human_labels
111,1120,Managing directors and chief executives,*,11-1011,Chief Executives,13.0,11-1011,8839.0,"Deliver speeches, write articles, or present information at meetings or conventions to promote services, exchange ideas, or accomplish objectives.",Core,Chief Executives,E2,E1,E1,False,T2,1.0,1.0,1.0,0.5,E2
112,1120,Managing directors and chief executives,*,11-1011,Chief Executives,14.0,11-1011,8843.0,"Interpret and explain policies, rules, regulations, or laws to organizations, government or corporate officials, or individuals.",Core,Chief Executives,E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1
113,1120,Managing directors and chief executives,*,11-1011,Chief Executives,15.0,11-1011,8834.0,"Prepare or present reports concerning activities, expenses, budgets, government statutes or rulings, or other items affecting businesses or program services.",Core,Chief Executives,E2,E2,E2,True,T2,0.0,0.5,1.0,0.5,E2
114,1120,Managing directors and chief executives,*,11-1011,Chief Executives,16.0,11-1011,20461.0,"Review and analyze legislation, laws, or public policy and recommend changes to promote or support interests of the general population or special groups.",Core,Chief Executives,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
115,1120,Managing directors and chief executives,*,11-1011,Chief Executives,17.0,11-1011,8846.0,"Administer programs for selection of sites, construction of buildings, or provision of equipment or supplies.",Core,Chief Executives,E0,E2,E2,False,T1,0.0,0.5,1.0,0.25,E0
116,1120,Managing directors and chief executives,*,11-1011,Chief Executives,18.0,11-1011,8848.0,Direct or conduct studies or research on issues affecting areas of responsibility.,Core,Chief Executives,E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1
117,1120,Managing directors and chief executives,*,11-1011,Chief Executives,19.0,11-1011,8828.0,"Direct or coordinate activities of businesses or departments concerned with production, pricing, sales, or distribution of products.",Supplemental,Chief Executives,E2,E2,E2,False,T1,0.0,0.5,1.0,0.25,E2
118,1120,Managing directors and chief executives,*,11-1011,Chief Executives,20.0,11-1011,8844.0,"Make presentations to legislative or other government committees regarding policies, programs, or budgets.",Supplemental,Chief Executives,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
119,1120,Managing directors and chief executives,*,11-1011,Chief Executives,21.0,11-1011,8845.0,Refer major policy matters to elected representatives for final decisions.,Supplemental,Chief Executives,E1,E0,E0,False,T1,0.0,0.0,0.0,0.25,E1
120,1120,Managing directors and chief executives,*,11-1011,Chief Executives,22.0,11-1011,8847.0,Direct or coordinate activities of businesses involved with buying or selling investment products or financial services.,Supplemental,Chief Executives,E0,E2,E2,False,T2,0.0,0.5,1.0,0.5,E0
121,1120,Managing directors and chief executives,*,11-1011,Chief Executives,23.0,11-1011,8851.0,"Conduct or direct investigations or hearings to resolve complaints or violations of laws, or testify at such hearings.",Supplemental,Chief Executives,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
122,1120,Managing directors and chief executives,*,11-1011,Chief Executives,24.0,11-1011,8838.0,"Direct non-merchandising departments, such as advertising, purchasing, credit, or accounting.",Supplemental,Chief Executives,E2,E2,E2,False,T1,0.0,0.5,1.0,0.25,E2
123,1120,Managing directors and chief executives,*,11-1011,Chief Executives,25.0,11-1011,8853.0,"Prepare bylaws approved by elected officials, and ensure that bylaws are enforced.",Supplemental,Chief Executives,E2,E2,E0,False,T2,0.0,0.5,1.0,0.5,E2
124,1120,Managing directors and chief executives,*,11-1011,Chief Executives,26.0,11-1011,8840.0,"Serve as liaisons between organizations, shareholders, and outside organizations.",Supplemental,Chief Executives,E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
125,1120,Managing directors and chief executives,*,11-1011,Chief Executives,27.0,11-1011,8849.0,Attend and participate in meetings of municipal councils or council committees.,Supplemental,Chief Executives,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
126,1120,Managing directors and chief executives,*,11-1011,Chief Executives,28.0,11-1011,8852.0,"Represent organizations or promote their objectives at official functions, or delegate representatives to do so.",Supplemental,Chief Executives,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
127,1120,Managing directors and chief executives,*,11-1011,Chief Executives,29.0,11-1011,8850.0,Organize or approve promotional campaigns.,Supplemental,Chief Executives,E0,E2,E2,False,T2,0.0,0.5,1.0,0.5,E0
128,1120,Managing directors and chief executives,*,11-1011,Chief Executives,30.0,11-1011,8842.0,Nominate citizens to boards or commissions.,Supplemental,Chief Executives,E0,E1,E0,False,T1,1.0,1.0,1.0,0.25,E0
129,1120,Managing directors and chief executives,*,11-1011,Chief Executives,31.0,11-1011,15382.0,Monitor and evaluate effectiveness of sustainability programs.,Core,Chief Sustainability Officers,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
130,1120,Managing directors and chief executives,*,11-1011,Chief Executives,32.0,11-1011,15384.0,"Develop or execute strategies to address issues such as energy use, resource conservation, recycling, pollution reduction, waste elimination, transportation, education, and building design.",Core,Chief Sustainability Officers,E2,E2,E2,False,T1,0.0,0.5,1.0,0.25,E2
131,1120,Managing directors and chief executives,*,11-1011,Chief Executives,33.0,11-1011,15379.0,"Develop, or oversee the development of, sustainability evaluation or monitoring systems.",Core,Chief Sustainability Officers,E0,E2,E2,False,T2,0.0,0.5,1.0,0.5,E0
132,1120,Managing directors and chief executives,*,11-1011,Chief Executives,34.0,11-1011,15372.0,Supervise employees or volunteers working on sustainability projects.,Core,Chief Sustainability Officers,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
133,1120,Managing directors and chief executives,*,11-1011,Chief Executives,35.0,11-1011,15378.0,"Develop sustainability reports, presentations, or proposals for supplier, employee, academia, media, government, public interest, or other groups.",Core,Chief Sustainability Officers,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
134,1120,Managing directors and chief executives,*,11-1011,Chief Executives,36.0,11-1011,15380.0,"Develop, or oversee the development of, marketing or outreach media for sustainability projects or events.",Core,Chief Sustainability Officers,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
135,1120,Managing directors and chief executives,*,11-1011,Chief Executives,37.0,11-1011,15368.0,Identify and evaluate pilot projects or programs to enhance the sustainability research agenda.,Core,Chief Sustainability Officers,E2,E2,E2,True,T1,0.0,0.5,1.0,0.25,E2
136,1120,Managing directors and chief executives,*,11-1011,Chief Executives,38.0,11-1011,15370.0,"Create and maintain sustainability program documents, such as schedules and budgets.",Core,Chief Sustainability Officers,E2,E1,E1,True,T3,1.0,1.0,1.0,0.75,E2
137,1120,Managing directors and chief executives,*,11-1011,Chief Executives,39.0,11-1011,15375.0,Formulate or implement sustainability campaign or marketing strategies.,Core,Chief Sustainability Officers,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
138,1120,Managing directors and chief executives,*,11-1011,Chief Executives,40.0,11-1011,15376.0,"Research environmental sustainability issues, concerns, or stakeholder interests.",Core,Chief Sustainability Officers,E2,E2,E2,True,T2,0.0,0.5,1.0,0.5,E2
139,1120,Managing directors and chief executives,*,11-1011,Chief Executives,41.0,11-1011,15383.0,Direct sustainability program operations to ensure compliance with environmental or governmental regulations.,Core,Chief Sustainability Officers,E0,E2,E0,False,T2,0.0,0.5,1.0,0.5,E0
140,1120,Managing directors and chief executives,*,11-1011,Chief Executives,42.0,11-1011,15377.0,"Evaluate and approve proposals for sustainability projects, considering factors such as cost effectiveness, technical feasibility, and integration with other initiatives.",Core,Chief Sustainability Officers,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
141,1120,Managing directors and chief executives,*,11-1011,Chief Executives,43.0,11-1011,15381.0,Develop methodologies to assess the viability or success of sustainability initiatives.,Core,Chief Sustainability Officers,E2,E2,E2,True,T2,0.0,0.5,1.0,0.5,E2
142,1120,Managing directors and chief executives,*,11-1011,Chief Executives,44.0,11-1011,15374.0,"Review sustainability program objectives, progress, or status to ensure compliance with policies, standards, regulations, or laws.",Core,Chief Sustainability Officers,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
143,1120,Managing directors and chief executives,*,11-1011,Chief Executives,45.0,11-1011,15373.0,Write and distribute financial or environmental impact reports.,Core,Chief Sustainability Officers,E2,E1,E1,True,T3,1.0,1.0,1.0,0.75,E2
144,1120,Managing directors and chief executives,*,11-1011,Chief Executives,46.0,11-1011,15371.0,"Write project proposals, grant applications, or other documents to pursue funding for environmental initiatives.",Core,Chief Sustainability Officers,E1,E1,E1,True,T3,1.0,1.0,1.0,0.75,E1
145,1120,Managing directors and chief executives,*,11-1011,Chief Executives,47.0,11-1011,15367.0,"Identify educational, training, or other development opportunities for sustainability employees or volunteers.",Core,Chief Sustainability Officers,E0,E2,E2,False,T2,0.0,0.5,1.0,0.5,E0
146,1120,Managing directors and chief executives,*,11-1011,Chief Executives,48.0,11-1011,15369.0,Conduct risk assessments related to sustainability and the environment.,Core,Chief Sustainability Officers,E0,E2,E2,True,T2,0.0,0.5,1.0,0.5,E0
147,1112,Senior government officials,*,11-1021,General and Operations Managers,49.0,11-1021,20699.0,"Review financial statements, sales or activity reports, or other performance data to measure productivity or goal achievement or to identify areas needing cost reduction or program improvement.",Core,General and Operations Managers,E2,E2,E2,True,T3,0.0,0.5,1.0,0.75,E2
148,1112,Senior government officials,*,11-1021,General and Operations Managers,50.0,11-1021,933.0,"Direct and coordinate activities of businesses or departments concerned with the production, pricing, sales, or distribution of products.",Core,General and Operations Managers,E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
149,1112,Senior government officials,*,11-1021,General and Operations Managers,51.0,11-1021,20700.0,Direct administrative activities directly related to making products or providing services.,Core,General and Operations Managers,E0,E2,E0,False,T2,0.0,0.5,1.0,0.5,E0
150,1112,Senior government officials,*,11-1021,General and Operations Managers,52.0,11-1021,20701.0,Prepare staff work schedules and assign specific duties.,Core,General and Operations Managers,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
151,1112,Senior government officials,*,11-1021,General and Operations Managers,53.0,11-1021,20702.0,Monitor suppliers to ensure that they efficiently and effectively provide needed goods or services within budgetary limits.,Core,General and Operations Managers,E0,E2,E2,False,T2,0.0,0.5,1.0,0.5,E0
152,1112,Senior government officials,*,11-1021,General and Operations Managers,54.0,11-1021,20703.0,"Direct or coordinate financial or budget activities to fund operations, maximize investments, or increase efficiency.",Core,General and Operations Managers,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
153,1112,Senior government officials,*,11-1021,General and Operations Managers,55.0,11-1021,20704.0,"Establish or implement departmental policies, goals, objectives, or procedures in conjunction with board members, organization officials, or staff members.",Core,General and Operations Managers,E1,E2,E2,True,T2,0.0,0.5,1.0,0.5,E1
154,1112,Senior government officials,*,11-1021,General and Operations Managers,56.0,11-1021,20705.0,"Perform personnel functions, such as selection, training, or evaluation.",Core,General and Operations Managers,E0,E2,E0,False,T2,0.0,0.5,1.0,0.5,E0
155,1112,Senior government officials,*,11-1021,General and Operations Managers,57.0,11-1021,20706.0,"Plan or direct activities, such as sales promotions, that require coordination with other department managers.",Core,General and Operations Managers,E2,E2,E2,False,T1,0.0,0.5,1.0,0.25,E2
156,1112,Senior government officials,*,11-1021,General and Operations Managers,58.0,11-1021,20707.0,"Set prices or credit terms for goods or services, based on forecasts of customer demand.",Supplemental,General and Operations Managers,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
157,1112,Senior government officials,*,11-1021,General and Operations Managers,59.0,11-1021,20708.0,"Manage the movement of goods into and out of production facilities to ensure efficiency, effectiveness, or sustainability of operations.",Supplemental,General and Operations Managers,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
158,1112,Senior government officials,*,11-1021,General and Operations Managers,60.0,11-1021,944.0,"Perform sales floor work, such as greeting or assisting customers, stocking shelves, or taking inventory.",Supplemental,General and Operations Managers,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
159,1112,Senior government officials,*,11-1021,General and Operations Managers,61.0,11-1021,945.0,"Develop or implement product-marketing strategies, including advertising campaigns or sales promotions.",Supplemental,General and Operations Managers,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
160,1112,Senior government officials,*,11-1021,General and Operations Managers,62.0,11-1021,948.0,"Recommend locations for new facilities, or oversee the remodeling or renovating of current facilities.",Supplemental,General and Operations Managers,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
161,1112,Senior government officials,*,11-1021,General and Operations Managers,63.0,11-1021,19501.0,"Implement or oversee environmental management or sustainability programs addressing issues such as recycling, conservation, or waste management.",Supplemental,General and Operations Managers,E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1
162,1112,Senior government officials,*,11-1021,General and Operations Managers,64.0,11-1021,947.0,"Direct non-merchandising departments of businesses, such as advertising or purchasing.",Supplemental,General and Operations Managers,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
163,1112,Senior government officials,*,11-1021,General and Operations Managers,65.0,11-1021,949.0,Plan store layouts or design displays.,Supplemental,General and Operations Managers,E0,E2,E2,False,T1,0.0,0.5,1.0,0.25,E0
164,1114,Senior officials of special-interest organizations,*,11-1021,General and Operations Managers,49.0,11-1021,20699.0,"Review financial statements, sales or activity reports, or other performance data to measure productivity or goal achievement or to identify areas needing cost reduction or program improvement.",Core,General and Operations Managers,E2,E2,E2,True,T3,0.0,0.5,1.0,0.75,E2
