onet_soc,task_id,title,task_type,pE0_mean,pE1_mean,pE2_mean,pE0_sd,pE1_sd,pE2_sd,alpha_soft_mean,beta_soft_mean,zeta_soft_mean,hard_label_mean_probs,mean_confidence,n_runs
11-2011.00,21225.0,Advertising and Promotions Managers,nan,0.14,0.3,0.5599999999999999,0.0,0.0,0.0,0.3,0.58,0.8599999999999999,E2,0.6999999999999998,3
11-2021.00,951.0,Marketing Managers,Core,0.06999999999999995,0.3,0.63,0.0,0.0,0.0,0.3,0.615,0.93,E2,0.8000000000000002,3
11-2021.00,20709.0,Marketing Managers,Core,0.07999999999999996,0.20000000000000004,0.7200000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.56,0.9200000000000003,E2,0.8000000000000002,3
11-2021.00,952.0,Marketing Managers,Core,0.07999999999999996,0.20000000000000004,0.7200000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.56,0.9200000000000003,E2,0.8000000000000002,3
11-2021.00,950.0,Marketing Managers,Core,0.10666666666666662,0.20000000000000004,0.6933333333333334,0.03771236166328251,2.7755575615628914e-17,0.03771236166328251,0.20000000000000004,0.5466666666666667,0.8933333333333335,E2,0.7666666666666666,3
11-2021.00,957.0,Marketing Managers,Core,0.02999999999999997,0.6999999999999998,0.2700000000000001,0.0,1.1102230246251565e-16,0.0,0.6999999999999998,0.835,0.9700000000000001,E1,0.8000000000000002,3
11-2021.00,954.0,Marketing Managers,Core,0.17999999999999994,0.10000000000000002,0.7200000000000001,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.46000000000000013,0.82,E2,0.6999999999999998,3
11-2021.00,956.0,Marketing Managers,Core,0.2400000000000001,0.20000000000000004,0.5599999999999999,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.48,0.7600000000000001,E2,0.7333333333333334,3
11-2021.00,958.0,Marketing Managers,Core,0.07999999999999996,0.20000000000000004,0.7200000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.56,0.9200000000000003,E2,0.8000000000000002,3
11-2021.00,955.0,Marketing Managers,Core,0.14999999999999994,0.10000000000000002,0.75,0.04242640687119284,1.3877787807814457e-17,0.04242640687119284,0.10000000000000002,0.4750000000000001,0.8500000000000001,E2,0.7333333333333334,3
11-2021.00,961.0,Marketing Managers,Core,0.1666666666666666,0.16666666666666666,0.6666666666666669,0.009428090415820642,0.047140452079103175,0.03771236166328251,0.16666666666666666,0.5,0.8333333333333334,E2,0.6999999999999998,3
11-2021.00,963.0,Marketing Managers,Core,0.06999999999999995,0.3,0.63,0.0,0.0,0.0,0.3,0.615,0.93,E2,0.8000000000000002,3
11-2021.00,960.0,Marketing Managers,Core,0.17999999999999994,0.10000000000000002,0.7200000000000001,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.46000000000000013,0.82,E2,0.6999999999999998,3
11-2021.00,964.0,Marketing Managers,Supplemental,0.1533333333333333,0.2333333333333333,0.6133333333333334,0.00942809041582059,0.04714045207910316,0.037712361663282616,0.2333333333333333,0.54,0.8466666666666667,E2,0.6999999999999998,3
11-2021.00,19502.0,Marketing Managers,Supplemental,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
11-2021.00,965.0,Marketing Managers,Supplemental,0.07999999999999996,0.20000000000000004,0.7200000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.56,0.9200000000000003,E2,0.8000000000000002,3
11-2021.00,19505.0,Marketing Managers,Supplemental,0.14666666666666664,0.26666666666666666,0.5866666666666667,0.00942809041582059,0.04714045207910316,0.037712361663282616,0.26666666666666666,0.5599999999999999,0.8533333333333332,E2,0.6999999999999998,3
11-2021.00,962.0,Marketing Managers,Supplemental,0.06999999999999995,0.3,0.63,0.0,0.0,0.0,0.3,0.615,0.93,E2,0.8000000000000002,3
11-2021.00,959.0,Marketing Managers,Supplemental,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
11-2021.00,19503.0,Marketing Managers,Supplemental,0.06999999999999995,0.3,0.63,0.0,0.0,0.0,0.3,0.615,0.93,E2,0.8000000000000002,3
11-2021.00,19504.0,Marketing Managers,Supplemental,0.07999999999999996,0.20000000000000004,0.7200000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.56,0.9200000000000003,E2,0.7666666666666666,3
11-2022.00,3.0,Sales Managers,Core,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
11-2022.00,1.0,Sales Managers,Core,0.14666666666666664,0.26666666666666666,0.5866666666666667,0.00942809041582059,0.04714045207910316,0.037712361663282616,0.26666666666666666,0.5599999999999999,0.8533333333333332,E2,0.6999999999999998,3
11-2022.00,5.0,Sales Managers,Core,0.06999999999999995,0.3,0.63,0.0,0.0,0.0,0.3,0.615,0.93,E2,0.8000000000000002,3
11-2022.00,14.0,Sales Managers,Core,0.20999999999999996,0.10000000000000002,0.6900000000000001,0.04242640687119289,1.3877787807814457e-17,0.04242640687119289,0.10000000000000002,0.44500000000000006,0.79,E2,0.7333333333333334,3
11-2022.00,4.0,Sales Managers,Core,0.07666666666666662,0.2333333333333333,0.6900000000000001,0.004714045207910321,0.04714045207910316,0.04242640687119289,0.2333333333333333,0.5783333333333334,0.9233333333333335,E2,0.8000000000000002,3
11-2022.00,9.0,Sales Managers,Core,0.07999999999999996,0.20000000000000004,0.7200000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.56,0.9200000000000003,E2,0.8000000000000002,3
11-2022.00,2.0,Sales Managers,Core,0.07999999999999996,0.20000000000000004,0.7200000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.56,0.9200000000000003,E2,0.7333333333333334,3
11-2022.00,11.0,Sales Managers,Core,0.13333333333333328,0.20000000000000004,0.6666666666666669,0.03771236166328251,2.7755575615628914e-17,0.03771236166328251,0.20000000000000004,0.5333333333333333,0.8666666666666668,E2,0.7333333333333334,3
11-2022.00,6.0,Sales Managers,Core,0.10666666666666662,0.20000000000000004,0.6933333333333334,0.03771236166328251,2.7755575615628914e-17,0.03771236166328251,0.20000000000000004,0.5466666666666667,0.8933333333333335,E2,0.7666666666666666,3
11-2022.00,15.0,Sales Managers,Core,0.10666666666666662,0.20000000000000004,0.6933333333333334,0.03771236166328251,2.7755575615628914e-17,0.03771236166328251,0.20000000000000004,0.5466666666666667,0.8933333333333335,E2,0.7666666666666666,3
11-2022.00,8.0,Sales Managers,Core,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
11-2022.00,7.0,Sales Managers,Core,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
11-2022.00,10.0,Sales Managers,Core,0.20999999999999996,0.10000000000000002,0.6900000000000001,0.04242640687119289,1.3877787807814457e-17,0.04242640687119289,0.10000000000000002,0.44500000000000006,0.79,E2,0.7333333333333334,3
11-2022.00,13.0,Sales Managers,Supplemental,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
11-2022.00,17.0,Sales Managers,Supplemental,0.10666666666666662,0.20000000000000004,0.6933333333333334,0.03771236166328251,2.7755575615628914e-17,0.03771236166328251,0.20000000000000004,0.5466666666666667,0.8933333333333335,E2,0.7333333333333334,3
11-2022.00,12.0,Sales Managers,Supplemental,0.20999999999999996,0.10000000000000002,0.6900000000000001,0.04242640687119289,1.3877787807814457e-17,0.04242640687119289,0.10000000000000002,0.44500000000000006,0.79,E2,0.7333333333333334,3
11-2022.00,16.0,Sales Managers,Supplemental,0.17999999999999994,0.10000000000000002,0.7200000000000001,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.46000000000000013,0.82,E2,0.6999999999999998,3
11-2032.00,21226.0,Public Relations Managers,nan,0.17999999999999994,0.10000000000000002,0.7200000000000001,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.46000000000000013,0.82,E2,0.6999999999999998,3
11-2032.00,21227.0,Public Relations Managers,nan,0.10666666666666665,0.3666666666666667,0.5266666666666667,0.033993463423951924,0.04714045207910319,0.03399346342395189,0.3666666666666667,0.63,0.8933333333333332,E2,0.7333333333333334,3
11-2032.00,21228.0,Public Relations Managers,nan,0.07999999999999996,0.4000000000000001,0.52,0.02828427124746193,5.551115123125783e-17,0.02828427124746193,0.4000000000000001,0.66,0.92,E2,0.7666666666666666,3
11-2032.00,21229.0,Public Relations Managers,nan,0.17333333333333326,0.13333333333333333,0.6933333333333334,0.009428090415820642,0.047140452079103175,0.03771236166328251,0.13333333333333333,0.48000000000000004,0.8266666666666668,E2,0.6999999999999998,3
11-2032.00,21230.0,Public Relations Managers,nan,0.10666666666666662,0.20000000000000004,0.6933333333333334,0.03771236166328251,2.7755575615628914e-17,0.03771236166328251,0.20000000000000004,0.5466666666666667,0.8933333333333335,E2,0.7666666666666666,3
11-2032.00,21231.0,Public Relations Managers,nan,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
11-2032.00,21232.0,Public Relations Managers,nan,0.04999999999999999,0.6999999999999998,0.25000000000000006,0.014142135623730965,1.1102230246251565e-16,0.014142135623730965,0.6999999999999998,0.8249999999999998,0.9499999999999998,E1,0.8166666666666668,3
11-2032.00,21233.0,Public Relations Managers,nan,0.33,0.10000000000000002,0.57,0.04242640687119284,1.3877787807814457e-17,0.04242640687119284,0.10000000000000002,0.385,0.6699999999999999,E2,0.7333333333333334,3
11-2032.00,21234.0,Public Relations Managers,nan,0.1533333333333333,0.2333333333333333,0.6133333333333334,0.00942809041582059,0.04714045207910316,0.037712361663282616,0.2333333333333333,0.54,0.8466666666666667,E2,0.6999999999999998,3
11-2032.00,21235.0,Public Relations Managers,nan,0.14666666666666664,0.26666666666666666,0.5866666666666667,0.00942809041582059,0.04714045207910316,0.037712361663282616,0.26666666666666666,0.5599999999999999,0.8533333333333332,E2,0.6999999999999998,3
11-2032.00,21236.0,Public Relations Managers,nan,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
11-2032.00,21237.0,Public Relations Managers,nan,0.14,0.3,0.5599999999999999,0.0,0.0,0.0,0.3,0.58,0.8599999999999999,E2,0.6999999999999998,3
11-2032.00,21238.0,Public Relations Managers,nan,0.11333333333333329,0.16666666666666666,0.7200000000000001,0.04714045207910316,0.047140452079103175,0.0,0.16666666666666666,0.5266666666666667,0.8866666666666667,E2,0.7666666666666666,3
11-2032.00,21239.0,Public Relations Managers,nan,0.07999999999999996,0.20000000000000004,0.7200000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.56,0.9200000000000003,E2,0.8000000000000002,3
11-2032.00,21240.0,Public Relations Managers,nan,0.1533333333333333,0.2333333333333333,0.6133333333333334,0.00942809041582059,0.04714045207910316,0.037712361663282616,0.2333333333333333,0.54,0.8466666666666667,E2,0.6999999999999998,3
11-2032.00,21241.0,Public Relations Managers,nan,0.1666666666666666,0.16666666666666666,0.6666666666666669,0.009428090415820642,0.047140452079103175,0.03771236166328251,0.16666666666666666,0.5,0.8333333333333334,E2,0.6999999999999998,3
11-2032.00,21242.0,Public Relations Managers,nan,0.14,0.3,0.5599999999999999,0.0,0.0,0.0,0.3,0.58,0.8599999999999999,E2,0.6999999999999998,3
11-2032.00,21243.0,Public Relations Managers,nan,0.17999999999999994,0.10000000000000002,0.7200000000000001,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.46000000000000013,0.82,E2,0.6999999999999998,3
11-2032.00,21244.0,Public Relations Managers,nan,0.06666666666666664,0.5666666666666667,0.3666666666666667,0.009428090415820628,0.12472191289246469,0.12684198393626964,0.5666666666666667,0.75,0.9333333333333332,E1,0.8000000000000002,3
11-2032.00,21245.0,Public Relations Managers,nan,0.07999999999999996,0.6,0.32000000000000006,0.0,0.0,0.0,0.6,0.7600000000000001,0.92,E1,0.8000000000000002,3
11-2033.00,21246.0,Fundraising Managers,nan,0.20999999999999996,0.10000000000000002,0.6900000000000001,0.04242640687119289,1.3877787807814457e-17,0.04242640687119289,0.10000000000000002,0.44500000000000006,0.79,E2,0.7333333333333334,3
11-2033.00,21247.0,Fundraising Managers,nan,0.06333333333333328,0.3666666666666667,0.57,0.004714045207910321,0.04714045207910319,0.04242640687119284,0.3666666666666667,0.6516666666666667,0.9366666666666666,E2,0.8000000000000002,3
11-2033.00,21248.0,Fundraising Managers,nan,0.07333333333333329,0.26666666666666666,0.66,0.004714045207910321,0.04714045207910316,0.04242640687119289,0.26666666666666666,0.5966666666666667,0.9266666666666667,E2,0.8000000000000002,3
11-2033.00,21249.0,Fundraising Managers,nan,0.17333333333333326,0.13333333333333333,0.6933333333333334,0.009428090415820642,0.047140452079103175,0.03771236166328251,0.13333333333333333,0.48000000000000004,0.8266666666666668,E2,0.6999999999999998,3
11-2033.00,21250.0,Fundraising Managers,nan,0.08666666666666663,0.4666666666666666,0.4466666666666667,0.024944382578492966,0.09428090415820632,0.09285592184789411,0.4666666666666666,0.6900000000000001,0.9133333333333334,E1,0.7666666666666666,3
11-2033.00,21251.0,Fundraising Managers,nan,0.07333333333333329,0.26666666666666666,0.66,0.004714045207910321,0.04714045207910316,0.04242640687119289,0.26666666666666666,0.5966666666666667,0.9266666666666667,E2,0.8000000000000002,3
11-2033.00,21252.0,Fundraising Managers,nan,0.13333333333333328,0.20000000000000004,0.6666666666666669,0.03771236166328251,2.7755575615628914e-17,0.03771236166328251,0.20000000000000004,0.5333333333333333,0.8666666666666668,E2,0.7333333333333334,3
11-2033.00,21253.0,Fundraising Managers,nan,0.20999999999999996,0.10000000000000002,0.6900000000000001,0.04242640687119289,1.3877787807814457e-17,0.04242640687119289,0.10000000000000002,0.44500000000000006,0.79,E2,0.6999999999999998,3
11-2033.00,21254.0,Fundraising Managers,nan,0.23999999999999996,0.10000000000000002,0.66,0.08485281374238572,1.3877787807814457e-17,0.08485281374238572,0.10000000000000002,0.43,0.7600000000000001,E2,0.6999999999999998,3
11-2033.00,21255.0,Fundraising Managers,nan,0.17999999999999994,0.10000000000000002,0.7200000000000001,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.46000000000000013,0.82,E2,0.6999999999999998,3
11-2033.00,21256.0,Fundraising Managers,nan,0.14666666666666664,0.26666666666666666,0.5866666666666667,0.00942809041582059,0.04714045207910316,0.037712361663282616,0.26666666666666666,0.5599999999999999,0.8533333333333332,E2,0.6999999999999998,3
11-2033.00,21257.0,Fundraising Managers,nan,0.1533333333333333,0.2333333333333333,0.6133333333333334,0.00942809041582059,0.04714045207910316,0.037712361663282616,0.2333333333333333,0.54,0.8466666666666667,E2,0.6999999999999998,3
11-2033.00,21258.0,Fundraising Managers,nan,0.0833333333333333,0.16666666666666666,0.75,0.004714045207910321,0.047140452079103175,0.04242640687119284,0.16666666666666666,0.5416666666666666,0.9166666666666669,E2,0.8000000000000002,3
11-2033.00,21259.0,Fundraising Managers,nan,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
11-2033.00,21260.0,Fundraising Managers,nan,0.17999999999999994,0.10000000000000002,0.7200000000000001,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.46000000000000013,0.82,E2,0.6999999999999998,3
11-2033.00,21261.0,Fundraising Managers,nan,0.05333333333333331,0.6,0.3466666666666667,0.018856180831641256,0.0,0.018856180831641256,0.6,0.7733333333333334,0.9466666666666667,E1,0.8000000000000002,3
11-3012.00,21.0,Administrative Services Managers,Core,0.05999999999999994,0.4000000000000001,0.54,0.0,5.551115123125783e-17,0.0,0.4000000000000001,0.67,0.9400000000000001,E2,0.8000000000000002,3
11-3012.00,20.0,Administrative Services Managers,Core,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
11-3012.00,23.0,Administrative Services Managers,Core,0.08999999999999997,0.10000000000000002,0.81,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.505,0.91,E2,0.8000000000000002,3
11-3012.00,22.0,Administrative Services Managers,Core,0.07999999999999996,0.20000000000000004,0.7200000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.56,0.9200000000000003,E2,0.8000000000000002,3
11-3012.00,30.0,Administrative Services Managers,Core,0.1533333333333333,0.2333333333333333,0.6133333333333334,0.00942809041582059,0.04714045207910316,0.037712361663282616,0.2333333333333333,0.54,0.8466666666666667,E2,0.6999999999999998,3
11-3012.00,24.0,Administrative Services Managers,Supplemental,0.07666666666666662,0.2333333333333333,0.6900000000000001,0.004714045207910321,0.04714045207910316,0.04242640687119289,0.2333333333333333,0.5783333333333334,0.9233333333333335,E2,0.8000000000000002,3
11-3012.00,26.0,Administrative Services Managers,Supplemental,0.11999999999999995,0.10000000000000002,0.7800000000000001,0.04242640687119284,1.3877787807814457e-17,0.04242640687119284,0.10000000000000002,0.49000000000000005,0.88,E2,0.7666666666666666,3
11-3012.00,19.0,Administrative Services Managers,Supplemental,0.17999999999999994,0.10000000000000002,0.7200000000000001,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.46000000000000013,0.82,E2,0.6999999999999998,3
11-3012.00,21262.0,Administrative Services Managers,nan,0.09999999999999998,0.2333333333333333,0.6666666666666666,0.02828427124746193,0.04714045207910316,0.07542472332656514,0.2333333333333333,0.5666666666666668,0.9,E2,0.7666666666666666,3
